_id,date_time,maxtempC,mintempC,totalSnow_cm,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
61aa1e9737a24bc4e304bf29,2016-02-20,12,3,0.0,4,7,4,40,41,81,1.2,1015,12,9,223,22
61aa1e9737a24bc4e304bf2a,2016-02-21,10,5,0.0,6,8,6,22,37,85,6.1,1013,10,10,200,12
61aa1e9737a24bc4e304bf2b,2016-02-22,10,2,0.0,3,5,3,12,18,78,6.0,1020,10,10,157,9
61aa1e9737a24bc4e304bf2c,2016-02-23,4,1,0.0,-3,3,-3,37,75,84,15.1,1025,4,8,59,25
61aa1e9737a24bc4e304bf2d,2016-02-24,13,3,0.0,4,8,4,48,100,97,44.6,1010,13,7,101,27
61aa1e9737a24bc4e304bf2e,2016-02-25,10,3,0.0,4,8,4,49,81,83,14.6,994,10,8,231,30
61aa1e9737a24bc4e304bf2f,2016-02-26,2,-2,0.0,-6,0,-6,37,10,58,0.1,1011,2,9,308,27
61aa1e9737a24bc4e304bf30,2016-02-27,4,-3,0.0,-4,1,-4,28,24,54,0.0,1018,4,10,263,19
61aa1e9737a24bc4e304bf31,2016-02-28,12,1,0.0,2,6,2,38,19,75,0.0,1013,12,10,227,21
61aa1e9737a24bc4e304bf32,2016-02-29,12,6,0.0,5,9,5,41,13,80,1.3,1007,12,10,239,22
61aa1e9737a24bc4e304bf33,2016-03-01,8,1,0.0,2,5,2,28,17,72,0.0,1017,8,10,179,17
61aa1e9737a24bc4e304bf34,2016-03-02,7,-1,0.0,-1,5,-1,47,34,68,7.6,1007,7,9,279,31
61aa1e9737a24bc4e304bf35,2016-03-03,2,-3,0.0,-4,0,-4,18,46,42,0.0,1023,2,10,271,14
61aa1e9737a24bc4e304bf36,2016-03-04,2,-1,4.0,-5,0,-5,26,56,74,4.7,1020,2,6,49,19
61aa1e9737a24bc4e304bf37,2016-03-05,4,-1,0.0,-3,1,-3,17,29,56,0.0,1022,4,10,233,12
61aa1e9737a24bc4e304bf38,2016-03-06,10,0,0.0,1,3,1,11,28,52,0.0,1025,10,10,134,7
61aa1e9737a24bc4e304bf39,2016-03-07,12,2,0.0,3,6,3,30,27,77,0.0,1021,12,10,222,18
61aa1e9737a24bc4e304bf3a,2016-03-08,15,8,0.0,9,10,9,17,37,82,0.0,1020,15,10,150,9
61aa1e9737a24bc4e304bf3b,2016-03-09,20,9,0.0,13,14,13,21,16,72,0.0,1019,20,10,218,11
61aa1e9737a24bc4e304bf3c,2016-03-10,21,13,0.0,16,16,16,24,54,79,0.7,1015,21,10,249,12
61aa1e9737a24bc4e304bf3d,2016-03-11,14,8,0.0,10,12,10,29,28,76,3.1,1020,14,10,318,17
61aa1e9737a24bc4e304bf3e,2016-03-12,13,7,0.0,8,10,8,17,11,71,0.0,1024,13,10,138,11
61aa1e9737a24bc4e304bf3f,2016-03-13,14,9,0.0,10,11,10,17,59,76,0.4,1018,14,9,178,10
61aa1e9737a24bc4e304bf40,2016-03-14,7,6,0.0,3,7,3,39,98,85,13.8,1018,7,7,75,26
61aa1e9737a24bc4e304bf41,2016-03-15,12,7,0.0,7,9,7,23,82,88,0.8,1010,12,9,173,15
61aa1e9737a24bc4e304bf42,2016-03-16,14,8,0.0,10,10,10,10,46,86,2.4,1010,14,9,180,7
61aa1e9737a24bc4e304bf43,2016-03-17,15,7,0.0,9,10,9,19,32,73,1.0,1011,15,10,223,11
61aa1e9737a24bc4e304bf44,2016-03-18,12,5,0.0,5,8,5,34,19,64,0.0,1011,12,10,300,21
61aa1e9737a24bc4e304bf45,2016-03-19,7,2,0.0,2,5,2,13,38,53,0.0,1019,7,10,258,10
61aa1e9737a24bc4e304bf46,2016-03-20,4,1,0.5,-2,2,-2,24,55,56,0.7,1019,4,9,55,18
61aa1e9737a24bc4e304bf47,2016-03-21,7,0,2.2,-1,3,-1,28,33,62,2.6,1012,7,8,310,20
61aa1e9737a24bc4e304bf48,2016-03-22,10,0,0.0,1,5,1,32,19,59,0.0,1020,10,10,243,21
61aa1e9737a24bc4e304bf49,2016-03-23,17,7,0.0,10,12,10,26,60,74,0.0,1015,17,10,231,14
61aa1e9737a24bc4e304bf4a,2016-03-24,11,7,0.0,6,9,6,27,24,81,0.0,1016,11,10,78,19
61aa1e9737a24bc4e304bf4b,2016-03-25,18,9,0.0,11,13,11,36,54,81,8.5,1010,18,9,244,19
61aa1e9737a24bc4e304bf4c,2016-03-26,11,3,0.0,3,6,3,19,4,72,0.0,1026,11,10,120,15
61aa1e9737a24bc4e304bf4d,2016-03-27,10,4,0.0,4,7,4,14,32,79,0.0,1027,10,10,111,11
61aa1e9737a24bc4e304bf4e,2016-03-28,12,6,0.0,5,8,5,34,75,83,8.1,1007,12,9,176,22
61aa1e9737a24bc4e304bf4f,2016-03-29,9,3,0.0,1,6,1,45,4,59,0.0,1015,9,10,310,30
61aa1e9737a24bc4e304bf50,2016-03-30,11,2,0.0,4,7,4,24,6,58,0.0,1026,11,10,234,17
61aa1e9737a24bc4e304bf51,2016-03-31,17,7,0.0,10,13,10,46,47,76,0.0,1015,17,10,198,25
61aa1e9737a24bc4e304bf52,2016-04-01,20,14,0.0,16,17,16,44,66,86,14.2,1004,20,8,227,21
61aa1e9737a24bc4e304bf53,2016-04-02,10,8,0.0,8,10,8,18,56,82,20.0,1000,10,8,204,11
61aa1e9737a24bc4e304bf54,2016-04-03,3,0,1.5,-3,3,-3,43,57,64,6.9,1007,3,6,262,34
61aa1e9737a24bc4e304bf55,2016-04-04,6,-2,0.0,-1,3,-1,24,84,85,21.7,1013,6,7,90,17
61aa1e9737a24bc4e304bf56,2016-04-05,3,-4,0.0,-7,-1,-7,30,6,62,0.0,1026,3,10,173,24
61aa1e9737a24bc4e304bf57,2016-04-06,7,-1,0.0,0,4,0,25,27,60,0.0,1025,7,10,163,18
61aa1e9737a24bc4e304bf58,2016-04-07,13,7,0.0,7,10,7,41,71,89,13.6,1002,13,9,196,23
61aa1e9737a24bc4e304bf59,2016-04-08,9,5,0.0,2,6,2,31,41,69,2.1,1004,9,10,273,22
61aa1e9737a24bc4e304bf5a,2016-04-09,7,1,0.0,0,4,0,25,81,72,8.1,1008,7,7,158,18
61aa1e9737a24bc4e304bf5b,2016-04-10,7,-1,0.0,-1,3,-1,26,15,63,0.0,1025,7,10,267,18
61aa1e9737a24bc4e304bf5c,2016-04-11,14,4,0.0,6,9,6,36,57,76,0.6,1021,14,9,191,22
61aa1e9737a24bc4e304bf5d,2016-04-12,13,10,0.0,9,12,9,36,54,79,31.1,1017,13,8,247,21
61aa1e9737a24bc4e304bf5e,2016-04-13,14,7,0.0,9,11,9,21,56,72,0.4,1018,14,9,234,13
61aa1e9737a24bc4e304bf5f,2016-04-14,15,8,0.0,11,12,11,20,55,71,0.6,1020,15,9,221,12
61aa1e9737a24bc4e304bf60,2016-04-15,13,8,0.0,8,10,8,24,60,74,2.5,1021,13,9,162,15
61aa1e9737a24bc4e304bf61,2016-04-16,14,7,0.0,9,11,9,27,65,76,3.6,1020,14,10,163,17
61aa1e9737a24bc4e304bf62,2016-04-17,15,9,0.0,11,12,11,22,57,71,0.9,1017,15,10,231,13
61aa1e9737a24bc4e304bf63,2016-04-18,15,7,0.0,10,12,10,18,55,68,0.0,1019,15,10,204,11
61aa1e9737a24bc4e304bf64,2016-04-19,14,9,0.0,10,11,10,21,58,76,0.8,1018,14,10,161,14
61aa1e9737a24bc4e304bf65,2016-04-20,14,8,0.0,9,11,9,24,52,76,2.5,1018,14,9,167,16
61aa1e9737a24bc4e304bf66,2016-04-21,19,8,0.0,13,14,13,25,31,67,0.0,1019,19,10,222,15
61aa1e9737a24bc4e304bf67,2016-04-22,22,15,0.0,17,18,17,19,72,83,9.1,1012,22,10,229,10
61aa1e9737a24bc4e304bf68,2016-04-23,18,11,0.0,14,15,14,27,43,76,20.1,1011,18,9,206,16
61aa1e9737a24bc4e304bf69,2016-04-24,17,7,0.0,10,12,10,17,6,57,0.0,1018,17,10,170,11
61aa1e9737a24bc4e304bf6a,2016-04-25,19,10,0.0,14,14,14,11,27,67,0.0,1015,19,10,173,7
61aa1e9737a24bc4e304bf6b,2016-04-26,18,7,0.0,12,13,12,16,77,88,21.8,1007,18,8,56,11
61aa1e9737a24bc4e304bf6c,2016-04-27,15,7,0.0,9,11,9,16,36,69,0.0,1013,15,10,125,11
61aa1e9737a24bc4e304bf6d,2016-04-28,14,8,0.0,8,10,8,15,64,63,2.6,1017,14,9,126,11
61aa1e9737a24bc4e304bf6e,2016-04-29,12,8,0.0,7,10,7,18,59,72,1.7,1019,12,8,90,14
61aa1e9737a24bc4e304bf6f,2016-04-30,15,7,0.0,9,11,9,15,37,70,0.7,1023,15,9,105,11
61aa1e9737a24bc4e304bf70,2016-05-01,9,7,0.0,6,8,6,17,93,86,10.8,1022,9,8,112,12
61aa1e9737a24bc4e304bf71,2016-05-02,15,7,0.0,9,11,9,9,88,90,3.7,1016,15,8,137,7
61aa1e9737a24bc4e304bf72,2016-05-03,12,10,0.0,9,11,9,17,96,94,26.6,1011,12,6,82,12
61aa1e9737a24bc4e304bf73,2016-05-04,10,9,0.0,7,9,7,22,98,92,3.8,1008,10,5,73,15
61aa1e9737a24bc4e304bf74,2016-05-05,12,7,0.0,6,9,6,25,96,87,0.8,1006,12,8,38,17
61aa1e9737a24bc4e304bf75,2016-05-06,11,9,0.0,6,9,6,33,99,92,13.3,1007,11,8,71,22
61aa1e9737a24bc4e304bf76,2016-05-07,14,9,0.0,9,11,9,15,80,91,0.5,1008,14,8,107,10
61aa1e9737a24bc4e304bf77,2016-05-08,16,9,0.0,10,12,10,28,36,75,4.4,1008,16,8,263,17
61aa1e9737a24bc4e304bf78,2016-05-09,19,9,0.0,13,14,13,27,21,64,0.0,1016,19,10,269,15
61aa1e9737a24bc4e304bf79,2016-05-10,15,8,0.0,10,12,10,20,32,64,0.1,1023,15,10,157,12
61aa1e9737a24bc4e304bf7a,2016-05-11,21,10,0.0,15,16,15,14,14,69,0.0,1021,21,10,194,8
61aa1e9737a24bc4e304bf7b,2016-05-12,23,14,0.0,17,18,17,13,4,71,0.0,1019,23,10,173,8
61aa1e9737a24bc4e304bf7c,2016-05-13,17,12,0.0,15,15,15,16,55,93,9.8,1012,17,8,206,9
61aa1e9737a24bc4e304bf7d,2016-05-14,20,12,0.0,16,16,16,24,28,78,3.7,1007,20,10,259,14
61aa1e9737a24bc4e304bf7e,2016-05-15,13,7,0.0,6,10,6,38,20,62,2.5,1010,13,10,285,26
61aa1e9737a24bc4e304bf7f,2016-05-16,16,4,0.0,7,10,7,36,15,58,0.0,1019,16,10,276,25
61aa1e9737a24bc4e304bf80,2016-05-17,17,10,0.0,12,13,12,25,51,72,1.1,1022,17,9,236,15
61aa1e9737a24bc4e304bf81,2016-05-18,12,9,0.0,10,11,10,19,41,73,0.0,1020,12,10,69,12
61aa1e9737a24bc4e304bf82,2016-05-19,18,11,0.0,15,16,15,18,60,79,2.4,1017,18,9,177,11
61aa1e9737a24bc4e304bf83,2016-05-20,20,12,0.0,16,17,16,18,57,76,0.7,1017,20,8,214,11
61aa1e9737a24bc4e304bf84,2016-05-21,21,12,0.0,17,17,17,16,51,76,3.5,1016,21,9,187,10
61aa1e9737a24bc4e304bf85,2016-05-22,20,11,0.0,14,15,14,16,51,78,6.2,1011,20,9,134,10
61aa1e9737a24bc4e304bf86,2016-05-23,21,12,0.0,16,17,16,12,20,78,6.6,1013,21,9,209,7
61aa1e9737a24bc4e304bf87,2016-05-24,19,13,0.0,16,16,16,13,66,88,27.3,1014,19,8,210,7
61aa1e9737a24bc4e304bf88,2016-05-25,26,16,0.0,22,22,21,23,6,66,0.0,1018,26,10,254,12
61aa1e9737a24bc4e304bf89,2016-05-26,22,18,0.0,20,20,20,32,12,75,0.0,1018,22,10,224,15
61aa1e9737a24bc4e304bf8a,2016-05-27,25,18,0.0,23,23,22,31,17,81,31.5,1018,25,8,187,16
61aa1e9737a24bc4e304bf8b,2016-05-28,27,21,0.0,26,26,24,32,13,79,37.6,1019,27,8,203,16
61aa1e9737a24bc4e304bf8c,2016-05-29,26,19,0.0,23,23,22,21,21,82,5.4,1020,26,10,199,13
61aa1e9737a24bc4e304bf8d,2016-05-30,24,19,0.0,21,22,21,19,61,91,33.0,1016,24,6,226,10
61aa1e9737a24bc4e304bf8e,2016-05-31,24,16,0.0,20,21,20,18,63,81,2.6,1015,24,9,183,11
61aa1e9737a24bc4e304bf8f,2016-06-01,25,17,0.0,21,21,21,19,34,70,0.8,1019,25,10,102,11
61aa1e9737a24bc4e304bf90,2016-06-02,23,16,0.0,19,20,19,15,21,81,0.1,1020,23,10,103,11
61aa1e9737a24bc4e304bf91,2016-06-03,20,17,0.0,18,18,18,10,83,91,5.6,1017,20,8,137,7
61aa1e9737a24bc4e304bf92,2016-06-04,25,16,0.0,22,22,21,13,64,86,3.5,1015,25,8,198,8
61aa1e9737a24bc4e304bf93,2016-06-05,22,18,0.0,20,20,20,21,78,94,25.6,1008,22,7,170,13
61aa1e9737a24bc4e304bf94,2016-06-06,26,17,0.0,22,22,21,26,15,75,0.7,1005,26,10,241,15
61aa1e9737a24bc4e304bf95,2016-06-07,26,18,0.0,22,22,22,24,10,69,0.3,1000,26,10,267,14
61aa1e9737a24bc4e304bf96,2016-06-08,19,13,0.0,14,15,14,32,22,70,5.9,1005,19,9,293,21
61aa1e9737a24bc4e304bf97,2016-06-09,21,11,0.0,14,15,14,34,4,56,0.0,1011,21,10,300,23
61aa1e9737a24bc4e304bf98,2016-06-10,19,13,0.0,14,15,14,30,30,59,0.0,1015,19,10,311,15
61aa1e9737a24bc4e304bf99,2016-06-11,26,14,0.0,22,22,21,26,24,71,10.5,1012,26,9,246,14
61aa1e9737a24bc4e304bf9a,2016-06-12,25,15,0.0,22,22,21,41,9,64,0.7,1006,25,10,300,24
61aa1e9737a24bc4e304bf9b,2016-06-13,22,13,0.0,16,18,16,31,13,62,0.0,1010,22,10,315,21
61aa1e9737a24bc4e304bf9c,2016-06-14,25,13,0.0,18,19,18,19,4,59,0.0,1013,25,10,305,12
61aa1e9737a24bc4e304bf9d,2016-06-15,19,15,0.0,19,19,19,15,15,76,0.1,1014,19,10,258,9
61aa1e9737a24bc4e304bf9e,2016-06-16,24,15,0.0,20,21,20,15,53,79,0.8,1015,24,9,177,10
61aa1e9737a24bc4e304bf9f,2016-06-17,23,16,0.0,19,20,19,13,17,74,0.0,1014,23,10,152,9
61aa1e9737a24bc4e304bfa0,2016-06-18,27,15,0.0,21,21,21,16,11,65,0.2,1023,27,10,229,9
61aa1e9737a24bc4e304bfa1,2016-06-19,28,16,0.0,22,22,21,15,7,70,0.0,1025,28,10,163,10
61aa1e9737a24bc4e304bfa2,2016-06-20,26,17,0.0,24,24,22,17,17,76,0.0,1019,26,10,157,10
61aa1e9737a24bc4e304bfa3,2016-06-21,28,19,0.0,24,24,23,21,12,67,13.4,1010,28,9,280,12
61aa1e9737a24bc4e304bfa4,2016-06-22,26,18,0.0,23,23,22,16,11,58,1.3,1011,26,10,239,10
61aa1e9737a24bc4e304bfa5,2016-06-23,26,19,0.0,24,24,22,6,26,69,0.5,1011,26,10,188,4
61aa1e9737a24bc4e304bfa6,2016-06-24,25,18,0.0,22,22,22,17,11,73,0.0,1017,25,10,83,12
61aa1e9737a24bc4e304bfa7,2016-06-25,27,17,0.0,22,22,22,15,13,70,0.0,1022,27,10,115,10
61aa1e9737a24bc4e304bfa8,2016-06-26,27,17,0.0,23,23,22,16,20,66,0.0,1023,27,10,212,10
61aa1e9737a24bc4e304bfa9,2016-06-27,26,18,0.0,23,23,22,24,23,77,2.5,1018,26,9,196,17
61aa1e9737a24bc4e304bfaa,2016-06-28,25,20,0.0,23,23,22,17,77,90,11.3,1014,25,10,166,12
61aa1e9737a24bc4e304bfab,2016-06-29,28,19,0.0,24,24,23,12,31,75,1.6,1012,28,9,276,8
61aa1e9737a24bc4e304bfac,2016-06-30,27,18,0.0,24,24,23,16,12,66,0.0,1016,27,10,259,10
61aa1e9737a24bc4e304bfad,2016-07-01,27,19,0.0,24,24,23,19,22,80,14.5,1014,27,9,192,12
61aa1e9737a24bc4e304bfae,2016-07-02,25,18,0.0,22,22,21,27,13,65,0.1,1015,25,10,296,18
61aa1e9737a24bc4e304bfaf,2016-07-03,26,18,0.0,22,22,22,18,13,61,0.0,1019,26,10,268,11
61aa1e9737a24bc4e304bfb0,2016-07-04,27,18,0.0,24,24,23,19,32,68,0.6,1017,27,9,220,13
61aa1e9737a24bc4e304bfb1,2016-07-05,29,21,0.0,26,26,25,16,52,80,27.3,1009,29,8,280,10
61aa1e9737a24bc4e304bfb2,2016-07-06,31,22,0.0,29,29,27,16,16,71,0.2,1011,31,10,234,9
61aa1e9737a24bc4e304bfb3,2016-07-07,30,23,0.0,30,30,27,15,20,75,18.8,1009,30,8,225,9
61aa1e9737a24bc4e304bfb4,2016-07-08,28,21,0.0,27,27,24,18,40,85,13.7,1009,28,9,151,13
61aa1e9737a24bc4e304bfb5,2016-07-09,21,19,0.0,20,21,20,18,99,90,11.3,1011,21,7,111,13
61aa1e9737a24bc4e304bfb6,2016-07-10,26,18,0.0,23,23,22,16,35,76,2.3,1012,26,9,273,11
61aa1e9737a24bc4e304bfb7,2016-07-11,27,17,0.0,23,23,22,13,12,70,0.0,1018,27,10,189,8
61aa1e9737a24bc4e304bfb8,2016-07-12,27,18,0.0,24,24,23,18,13,77,0.7,1019,27,10,195,13
61aa1e9737a24bc4e304bfb9,2016-07-13,27,20,0.0,25,25,24,18,38,78,2.0,1017,27,10,192,12
61aa1e9737a24bc4e304bfba,2016-07-14,29,22,0.0,28,28,25,17,39,84,33.0,1012,29,8,202,10
61aa1e9737a24bc4e304bfbb,2016-07-15,31,24,0.0,29,29,27,20,14,69,0.2,1012,31,10,259,11
61aa1e9737a24bc4e304bfbc,2016-07-16,30,23,0.0,29,29,27,15,15,71,3.0,1016,30,10,186,9
61aa1e9737a24bc4e304bfbd,2016-07-17,31,22,0.0,29,29,26,11,12,70,0.0,1017,31,10,250,7
61aa1e9737a24bc4e304bfbe,2016-07-18,30,21,0.0,29,29,26,16,51,72,1.7,1014,30,10,250,10
61aa1e9737a24bc4e304bfbf,2016-07-19,29,21,0.0,28,28,26,15,48,70,1.4,1015,29,9,190,10
61aa1e9737a24bc4e304bfc0,2016-07-20,28,22,0.0,27,27,25,16,50,74,1.4,1014,28,9,189,10
61aa1e9737a24bc4e304bfc1,2016-07-21,28,21,0.0,27,27,25,16,58,76,2.0,1014,28,9,190,11
61aa1e9737a24bc4e304bfc2,2016-07-22,28,21,0.0,28,28,25,17,57,75,3.5,1014,28,9,204,12
61aa1e9737a24bc4e304bfc3,2016-07-23,27,21,0.0,27,27,25,18,56,79,3.8,1013,27,9,192,12
61aa1e9737a24bc4e304bfc4,2016-07-24,27,22,0.0,27,27,25,18,54,76,4.2,1012,27,9,219,12
61aa1e9737a24bc4e304bfc5,2016-07-25,26,19,0.0,25,25,23,17,55,74,2.5,1014,26,9,181,12
61aa1e9737a24bc4e304bfc6,2016-07-26,27,19,0.0,26,26,24,17,53,74,1.0,1014,27,10,209,11
61aa1e9737a24bc4e304bfc7,2016-07-27,27,20,0.0,27,27,25,14,48,77,1.7,1013,27,9,227,9
61aa1e9737a24bc4e304bfc8,2016-07-28,32,23,0.0,29,29,27,12,31,72,2.0,1012,32,9,239,8
61aa1e9737a24bc4e304bfc9,2016-07-29,29,22,0.0,27,27,25,15,55,82,31.8,1011,29,8,80,11
61aa1e9737a24bc4e304bfca,2016-07-30,29,22,0.0,27,27,25,13,34,82,33.7,1015,29,8,157,8
61aa1e9737a24bc4e304bfcb,2016-07-31,26,23,0.0,26,26,24,22,60,87,42.0,1016,26,7,107,14
61aa1e9737a24bc4e304bfcc,2016-08-01,26,22,0.0,26,26,23,15,76,85,3.6,1017,26,10,81,11
61aa1e9737a24bc4e304bfcd,2016-08-02,25,20,0.0,23,23,22,18,62,77,11.2,1019,25,9,66,13
61aa1e9737a24bc4e304bfce,2016-08-03,26,19,0.0,23,23,22,14,6,68,0.0,1021,26,10,97,11
61aa1e9737a24bc4e304bfcf,2016-08-04,27,20,0.0,24,24,23,11,4,67,0.0,1020,27,10,125,8
61aa1e9737a24bc4e304bfd0,2016-08-05,27,19,0.0,25,25,23,19,14,70,0.0,1015,27,10,218,13
61aa1e9737a24bc4e304bfd1,2016-08-06,30,21,0.0,28,28,25,22,28,75,22.7,1008,30,8,265,13
61aa1e9737a24bc4e304bfd2,2016-08-07,30,21,0.0,27,27,25,18,7,59,0.3,1011,30,10,311,11
61aa1e9737a24bc4e304bfd3,2016-08-08,29,21,0.0,27,27,25,12,12,64,0.0,1017,29,10,158,7
61aa1e9737a24bc4e304bfd4,2016-08-09,29,23,0.0,27,27,26,15,7,68,0.0,1022,29,10,177,10
61aa1e9737a24bc4e304bfd5,2016-08-10,29,22,0.0,29,29,26,23,43,84,51.9,1021,29,7,213,13
61aa1e9737a24bc4e304bfd6,2016-08-11,31,24,0.0,31,31,27,19,56,83,34.8,1018,31,7,236,11
61aa1e9737a24bc4e304bfd7,2016-08-12,32,24,0.0,32,32,28,22,26,80,20.2,1013,32,8,236,13
61aa1e9737a24bc4e304bfd8,2016-08-13,32,25,0.0,33,33,28,20,18,81,44.5,1012,32,6,224,11
61aa1e9737a24bc4e304bfd9,2016-08-14,31,25,0.0,32,32,28,21,11,78,2.1,1014,31,10,265,13
61aa1e9737a24bc4e304bfda,2016-08-15,32,25,0.0,31,31,28,9,9,73,0.0,1020,32,10,281,6
61aa1e9737a24bc4e304bfdb,2016-08-16,30,24,0.0,31,31,27,20,23,78,6.0,1020,30,10,176,12
61aa1e9737a24bc4e304bfdc,2016-08-17,30,24,0.0,28,28,26,24,14,67,0.4,1016,30,10,290,16
61aa1e9737a24bc4e304bfdd,2016-08-18,29,23,0.0,27,27,25,9,48,73,4.0,1015,29,10,153,6
61aa1e9737a24bc4e304bfde,2016-08-19,30,22,0.0,28,28,26,12,21,73,3.4,1013,30,9,137,8
61aa1e9737a24bc4e304bfdf,2016-08-20,29,23,0.0,27,27,25,16,11,72,2.6,1013,29,10,128,11
61aa1e9737a24bc4e304bfe0,2016-08-21,29,23,0.0,28,28,25,25,48,80,19.7,1010,29,8,164,17
61aa1e9737a24bc4e304bfe1,2016-08-22,26,19,0.0,23,23,22,32,1,62,8.3,1015,26,9,324,21
61aa1e9737a24bc4e304bfe2,2016-08-23,29,19,0.0,24,24,24,11,0,55,0.0,1025,29,10,282,8
61aa1e9737a24bc4e304bfe3,2016-08-24,30,20,0.0,26,26,25,17,1,64,0.0,1024,30,10,232,12
61aa1e9737a24bc4e304bfe4,2016-08-25,28,20,0.0,25,25,24,22,27,76,0.0,1018,28,10,213,15
61aa1e9737a24bc4e304bfe5,2016-08-26,31,23,0.0,29,29,27,21,16,73,11.9,1016,31,9,287,13
61aa1e9737a24bc4e304bfe6,2016-08-27,31,22,0.0,28,28,26,14,2,63,0.0,1021,31,10,88,10
61aa1e9737a24bc4e304bfe7,2016-08-28,29,23,0.0,27,27,25,13,4,68,0.0,1023,29,10,149,9
61aa1e9737a24bc4e304bfe8,2016-08-29,32,21,0.0,28,28,26,19,10,65,1.6,1020,32,10,262,13
61aa1e9737a24bc4e304bfe9,2016-08-30,28,21,0.0,26,26,25,12,11,64,0.0,1020,28,10,107,9
61aa1e9737a24bc4e304bfea,2016-08-31,24,21,0.0,25,25,23,15,41,84,0.1,1015,24,10,227,10
61aa1e9737a24bc4e304bfeb,2016-09-01,27,21,0.0,25,25,23,12,49,78,22.0,1011,27,8,227,7
61aa1e9737a24bc4e304bfec,2016-09-02,26,18,0.0,23,23,22,19,20,61,0.9,1018,26,10,105,13
61aa1e9737a24bc4e304bfed,2016-09-03,23,19,0.0,21,22,21,23,12,70,0.2,1021,23,10,59,17
61aa1e9737a24bc4e304bfee,2016-09-04,26,17,0.0,22,22,21,22,2,65,0.0,1022,26,10,43,16
61aa1e9737a24bc4e304bfef,2016-09-05,27,17,0.0,23,23,22,28,10,62,0.0,1020,27,10,95,18
61aa1e9737a24bc4e304bff0,2016-09-06,26,21,0.0,24,24,23,39,62,69,0.3,1014,26,10,57,26
61aa1e9737a24bc4e304bff1,2016-09-07,28,21,0.0,26,26,24,23,60,78,0.8,1014,28,10,78,15
61aa1e9737a24bc4e304bff2,2016-09-08,30,21,0.0,28,28,25,12,19,79,0.7,1012,30,10,203,7
61aa1e9737a24bc4e304bff3,2016-09-09,30,24,0.0,29,29,26,15,48,78,27.1,1013,30,8,251,8
61aa1e9737a24bc4e304bff4,2016-09-10,30,24,0.0,29,29,26,20,27,77,19.6,1015,30,8,133,13
61aa1e9737a24bc4e304bff5,2016-09-11,27,19,0.0,25,25,24,28,30,67,1.5,1015,27,10,286,19
61aa1e9737a24bc4e304bff6,2016-09-12,27,17,0.0,22,22,21,14,0,61,0.0,1023,27,10,107,11
61aa1e9737a24bc4e304bff7,2016-09-13,26,19,0.0,23,23,22,17,11,71,0.0,1022,26,10,219,12
61aa1e9737a24bc4e304bff8,2016-09-14,30,19,0.0,24,24,24,19,15,66,0.2,1018,30,10,222,13
61aa1e9737a24bc4e304bff9,2016-09-15,25,16,0.0,19,19,19,19,3,60,0.2,1024,25,10,70,14
61aa1e9737a24bc4e304bffa,2016-09-16,23,15,0.0,19,20,19,13,3,66,0.0,1026,23,10,121,10
61aa1e9737a24bc4e304bffb,2016-09-17,24,18,0.0,21,21,21,15,5,72,0.0,1022,24,10,164,11
61aa1e9737a24bc4e304bffc,2016-09-18,28,20,0.0,24,24,23,21,31,84,6.6,1017,28,9,205,13
61aa1e9737a24bc4e304bffd,2016-09-19,23,20,0.0,22,23,22,10,70,93,33.1,1017,23,8,167,6
61aa1e9737a24bc4e304bffe,2016-09-20,28,20,0.0,25,25,23,9,33,85,0.3,1019,28,9,144,6
61aa1e9737a24bc4e304bfff,2016-09-21,28,20,0.0,25,25,24,11,7,64,0.0,1021,28,10,98,8
61aa1e9737a24bc4e304c000,2016-09-22,28,20,0.0,24,24,24,11,2,60,0.0,1020,28,10,85,8
61aa1e9737a24bc4e304c001,2016-09-23,30,20,0.0,25,25,24,9,12,68,0.1,1016,30,10,209,6
61aa1e9737a24bc4e304c002,2016-09-24,23,15,0.0,18,18,18,21,31,65,4.2,1019,23,10,24,16
61aa1e9737a24bc4e304c003,2016-09-25,24,12,0.0,17,17,17,11,2,49,0.0,1021,24,10,120,8
61aa1e9737a24bc4e304c004,2016-09-26,21,14,0.0,17,18,17,19,31,58,0.0,1020,21,10,132,14
61aa1e9737a24bc4e304c005,2016-09-27,25,17,0.0,21,21,21,14,36,75,13.3,1013,25,9,241,10
61aa1e9737a24bc4e304c006,2016-09-28,19,15,0.0,17,18,17,26,60,78,0.4,1019,19,9,52,20
61aa1e9737a24bc4e304c007,2016-09-29,17,15,0.0,16,16,16,36,98,78,1.6,1027,17,5,66,26
61aa1e9737a24bc4e304c008,2016-09-30,16,14,0.0,14,15,14,42,100,85,6.8,1025,16,7,50,29
61aa1e9737a24bc4e304c009,2016-10-01,17,14,0.0,14,15,14,27,100,87,4.6,1022,17,6,45,20
61aa1e9737a24bc4e304c00a,2016-10-02,18,14,0.0,15,15,15,11,90,87,2.8,1019,18,10,88,8
61aa1e9737a24bc4e304c00b,2016-10-03,23,15,0.0,18,19,18,7,31,81,2.2,1017,23,10,193,5
61aa1e9737a24bc4e304c00c,2016-10-04,19,15,0.0,16,16,16,23,67,81,7.2,1025,19,10,55,15
61aa1e9737a24bc4e304c00d,2016-10-05,21,12,0.0,16,17,16,14,1,72,0.0,1026,21,10,79,11
